document_id,RawText,clean_text
123,"RT @AllAboveAll: #TrayvonMartin should still be here. He should have turned 27 this month, surrounded by his friends and family. Today, we…",allaboveal trayvonmartin still he turn month surround friend famili today
124,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
125,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
126,"RT @LuelHelen: This is the least and the only thing we can. We must be a voice to our people now than ever.
#TigrayCantWait 
#TigrayGenocid…",luelhelen thi least thing we must voic peopl ever tigraycantwait tigraygenocid
127,RT @ElectEricHall: Keleen Connell was executed by Bham PD on 2/23/22 BLM Birmingham Chapter is assisting this family in demanding transpare…,electerichal keleen connel execut bham pd blm birmingham chapter assist famili demand transpar
128,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
129,"RT @Berhane_12: #UAE, #Iran, #China, #Russia, #Turkey, #Ethiopia and #Eritrea engaged in the invasion of #Tigray. @AbiyAhmedAli still bombi…",berhan uae iran china russia turkey ethiopia eritrea engag invas tigray abiyahmedali still bombi
130,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
131,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
132,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
133,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
134,"RT @svhinc_teams: Review . . . Who doesn’t love them? 😁

Back by popular demand . . . Mental Health Coaching For Black People &amp; People of C…",svhinc team review who love back popular demand mental health coach for black peopl amp peopl c
135,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
136,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
137,"GEMS has abandoned its transformation mandate by deliberately engaging in apartheid racism practices.

🥼🩺
https://t.co/rSFvFIelIj

@GEMS_Number1
@PresidencyZA @CMScares4u @SAHRCommission
Spirituality #QM #4IR
#MedicalAidRacialProfiling
#BlackLivesMatter 
#BreakTheBias #exodus",gem abandon transform mandat deliber engag apartheid racism practic http co rsfvfielij gem number presidencyza cmscaresu sahrcommiss spiritu qm ir medicalaidracialprofil blacklivesmatt breakthebia exodu
138,"Wed Nov 04 2020 New York City, New York - Police kettle, assault, and arrest protesters WATCH: https://t.co/v2Jrp9lltu City #NewYork CityNew York #NYCPD #blacklivesmatter #blm #defundthepolice #abolishthepolice",wed nov new york citi new york polic kettl assault arrest protest watch http co vjrplltu citi newyork citynew york nycpd blacklivesmatt blm defundthepolic abolishthepolic
139,RT @LemStraw: @NoLieWithBTC Imagine where Candace Owens would be if there was no Department of Education and people had not fought for the…,lemstraw noliewithbtc imagin candac owen would depart educ peopl fought
140,RT @Nadine_Writes: Black people stuck in Ukraine are reportedly being subjected to racism even as they attempt to flee to safety. Even duri…,nadin write black peopl stuck ukrain reportedli subject racism even attempt flee safeti even duri
141,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
142,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
143,RT @cdivas1028: Ten years. #TrayvonMartin #BlackLivesMatter https://t.co/F5gRdX40GJ,cdiva ten year trayvonmartin blacklivesmatt http co fgrdxgj
144,"The world got #Ukraine back, but they turned their back on Tigray and Oromia genocide! It is the saddest fact that we have to realize Tigray has no one but Tigrians!!
#BlackLivesMatter 
#TigrayGenocide 
#OromiaGenocide 
#Tigrianslivesmattertoo
#Oromiaslivesmattertoo",the world got ukrain back turn back tigray oromia genocid it saddest fact realiz tigray one tigrian blacklivesmatt tigraygenocid oromiagenocid tigrianslivesmattertoo oromiaslivesmattertoo
145,#BlackLivesMatter Trayvon's life mattered. https://t.co/9FZjeEqPf8,blacklivesmatt trayvon life matter http co fzjeeqpf
146,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
147,RT @ThomasEPriceIII: @laurenboebert Wasn’t Trump hidding in his bunker during the peaceful #BlackLivesMatter demonstration outside?,thomasepriceiii laurenboebert wasn trump hid bunker peac blacklivesmatt demonstr outsid
148,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
149,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
150,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
151,RT @Contakk: At every opportunity black people are still treated as less. My already hurt heart is now broken. 😔 #BlackLivesMatter #racism…,contakk at everi opportun black peopl still treat le my alreadi hurt heart broken blacklivesmatt racism
152,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
153,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
154,"GEMS has abandoned its transformation mandate by deliberately engaging in apartheid racism practices.

🥼🩺
https://t.co/iFVhKs8FpO

@GEMS_Number1
@PresidencyZA @CMScares4u @SAHRCommission
Spirituality #QM #4IR
#MedicalAidRacialProfiling
#BlackLivesMatter 
#BreakTheBias #exodus https://t.co/QjKuWAdV0Z",gem abandon transform mandat deliber engag apartheid racism practic http co ifvhksfpo gem number presidencyza cmscaresu sahrcommiss spiritu qm ir medicalaidracialprofil blacklivesmatt breakthebia exodu http co qjkuwadvz
155,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
156,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
157,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
158,RT @BitterAfterDark: It’s been 10 years since Trayvon Martin was killed. Has anything changed? #No #BlackLivesMatter  We must continue the…,bitterafterdark it year sinc trayvon martin kill ha anyth chang no blacklivesmatt we must continu
159,"""South Africa""

GEMS has the audacity to repeat the realities of apartheid discrimination.

🥼🩺
https://t.co/iFVhKrR41e

#CMScares4u @thedpsa 
@HealthZA @Tourism_gov_za #QM #4IR Constitution ""The EFF""
#Section59Investigation @2Pac 
#BlackLivesMatter #ICantBreath 
#The7dayTheory https://t.co/cbWf3zPLHX",south africa gem audac repeat realiti apartheid discrimin http co ifvhkrr cmscaresu thedpsa healthza tourism gov za qm ir constitut the eff sectioninvestig pac blacklivesmatt icantbreath thedaytheori http co cbwfzplhx
160,"Trayvon Martin, 17

February 26, 2012 — Miami, FL

https://t.co/4ttVrjaqGu

#TrayvonMartin #SayHisName #SayTheirNames #SayEveryName #BlackLivesMatter https://t.co/KxvqsNITsB",trayvon martin februari miami fl http co ttvrjaqgu trayvonmartin sayhisnam saytheirnam sayeverynam blacklivesmatt http co kxvqsnitsb
161,"LISTEN AND SHARE!!!
Rockford Reading Daily Podcast 016 - Have Black Lives Ever Mattered by Mumia Abu-Jamal 
#spotify #spotifypodcasts #podcast #BlackLivesMatter #BLM 

https://t.co/80Zg6DpDU9",listen and share rockford read daili podcast have black live ever matter mumia abu jamal spotifi spotifypodcast podcast blacklivesmatt blm http co zgdpdu
162,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
163,"RT @MrAndyNgo: San Francisco: Thieves broke into a business to steal around $5,000 in cigarettes. They did it in broad daylight by hiding b…",mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b
164,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
165,"Though, All lives matter……its so disturbing to see Africans/blacks care more about the escalation in #RussiaUkraineWar than the war going on in their backyards #Ethiopia Vs #Tigray 
#BlackLivesmatter",though all live matter disturb see african black care escal russiaukrainewar war go backyard ethiopia v tigray blacklivesmatt
166,"RT @AllAboveAll: #TrayvonMartin should still be here. He should have turned 27 this month, surrounded by his friends and family. Today, we…",allaboveal trayvonmartin still he turn month surround friend famili today
167,"RT @BiafranTweets: #FocusOnBiafra: It's never late to Speak about BIAFRA seeking for #REFERENDUM to save lives. #BlackLivesMatter

#FreeBia…",biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia
168,RT @Nadine_Writes: Black people stuck in Ukraine are reportedly being subjected to racism even as they attempt to flee to safety. Even duri…,nadin write black peopl stuck ukrain reportedli subject racism even attempt flee safeti even duri
169,"RT @AfricanArchives: 10 years ago today, at only 17, an unarmed Trayvon Martin was shot dead by George Zimmerman, fueling a movement. #Blac…",africanarch year ago today unarm trayvon martin shot dead georg zimmerman fuel movement blac
170,RT @Niyiafrika02: It is time African leaders develop their countries. #BlackLivesMatter,niyiafrika it time african leader develop countri blacklivesmatt
171,"RT @BiafranTweets: #FocusOnBiafra: It's never late to Speak about BIAFRA seeking for #REFERENDUM to save lives. #BlackLivesMatter

#FreeBia…",biafrantweet focusonbiafra it never late speak biafra seek referendum save live blacklivesmatt freebia
