document_id,clean_text,sentiment
7992,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
7993,whatgiv socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt blackhistorymonth questtogeth it distract hide blood money http co adsbhkgz,Neutral
7994,we proud student blackhistorymonth blacklivesmatt austinisd aisd sel cpi valueofthespokenword http co pdovalltc,Positive
7995,foxnew nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk send troop to defend biafra peopl did blacklivesmatt nigeriabiafrawar nigeriabiafraconflict biafralandisbleed http co giwsfkiyp,Neutral
7996,williamdfrazi were behind scene we front scene blacklivesmatt blackownedbusi smallbusi,Negative
7997,were behind scene we front scene blacklivesmatt blackownedbusi smallbusi smallbusi smallbiz entrepreneur entrepreneurship china businessman businessadvic businessasusu businessgrowth manufactur manufactur sell http co rmdisgf,Negative
7998,socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt blackhistorymonth questtogeth ketanji brown jackson harrisontuttl tomiannitti fact check http co gsxzwaiq,Neutral
7999,russian hybrid war report belaru join conflict ukrain http co plqkecx holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8000,nytim northbiafra nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk send troop to defend biafra peopl did blacklivesmatt nigeriabiafrawar nigeriabiafraconflict biafralandisbleed http co giwsfkiyp,Neutral
8001,kremlin claim readi send deleg belaru talk http co pfebilvpfa holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8002,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8003,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8004,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8005,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8006,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8007,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8008,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8009,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8010,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8011,wow thi nomine veri interest background dr alicia i heavi convo morn join est link bio blackprid blackhistori blackhistorymonth blackexcel blackpow blacklov blackpeopl blacklivesmatt black http co wudhgel,Negative
8012,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8013,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8014,cctv show russian tank enter ukrain belaru crimea video http co cgqkpvgd holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8015,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8016,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8017,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8018,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8019,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8020,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8021,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8022,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8023,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8024,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8025,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8026,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8027,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8028,isexton mvp kamala harri space today pm et blackhistorymonth pearlonnetflix meghanmarkl blacklivesmatt vp,Neutral
8029,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8030,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8031,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8032,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8033,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8034,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8035,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8036,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8037,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8038,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8039,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8040,alima dr stan moloabi po gem incompet constitut delinqu suffer self hate http co,Negative
8041,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8042,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8043,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8044,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8045,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8046,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8047,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8048,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8049,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8050,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8051,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8052,alima i still reiter dr stan moloabi incompet constitut delinqu must crimin charg term,Neutral
8053,scottpiatkowski wrpstoday wrdsb i hope anti black incid wcdsbnewswir hasten chang protocol across board wrdsb amp wcdsb lead charg advoc provinc chang time essenc amp blacklivesmatt jeannegravel,Negative
8054,big crusher kcinor birdsey lolsafespac travel marvin hill kkckaren bryan keepitwild truthsearch,Neutral
8055,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8056,thu jun salem oregon befor fire tear ga salem pd warn arm white men watch http co bqbzmdrh salemoregon spd blacklivesmatt blm defundthepolic abolishthepolic,Neutral
8057,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8058,peopl go alot show someon love today wopost nnpc assustrik blacklivesmatt ibadan nairaland abbakyari futo asuu fuelscarc ipob mrsalabi kdb lekki ielt federalgovern rickyrick putin trump ukrian russia pari putin http co czrtxpofqx,Positive
8059,celebr black histori month spoken word perform th th th grade student blackhistorymonth blacklivesmatt austinisd aisd sel cpi valueofthespokenword http co eiegfc,Negative
8060,unfairhousingseattl thishouseisnotforsal blackhistorymonth blacktwitt blacklivesmatt govinsle potu repmaxinewat mayorofseattl civilright seattl mayor want black sell land to white he want white to keep their land http co hlljynflr,Negative
8061,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8062,kcinor birdsey lolsafespac travel marvin hill kkckaren bryan keepitwild truthsearch larri thewreckingb squirr canyouhearmen garyzpon rosaleeadam wahboom isafeyet ramlewi unpurg marilynlavala thedud sadieisrael tydonevski geri believ kcmimichar davidf jimbo alway icanplainlyse raymond jonescharlen mjam rain storm absentmind teea timetoact trixirilla histori bconnectedj forsolac garygreno ever texa philippow hirdman durandunde gregdabutch i loss putin supposedli anti gay hate nazi antifa blacklivesmatt,Negative
8063,dr regina benjamin th u s surgeon gener first chair nation prevent council she spent life provid primari medic care poor blackhistorymonth blackhistori blackstori blacklivesmatt inspiricact stamfordct http co ukioiosw,Negative
8064,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8065,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8066,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8067,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8068,ocvjc honor amp celebr brave black member lgtbqi commun passion fought equal swipe learn made major impact countri blackhistorymonth victimsright blacksurvivor blacklivesmatt lgtbqi pride http co ulljzobcb,Positive
8069,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8070,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8071,racism ridicul putin white call mad instead murder terrorist news give platform terrorist smart suit holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow http co vtedqtfrp,Negative
8072,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8073,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8074,stand good here go blacklivesmatt,Positive
8075,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8076,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8077,isexton mvp kamala harri space today pm et blackhistorymonth pearlonnetflix meghanmarkl blacklivesmatt vp,Neutral
8078,stand good here go blacklivesmatt,Positive
8079,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8080,iam sthabi if get chanc plea read amp retweet bloemtwitt bloemfontein cuttwitt ufstwitt nsfa blacklivesm,Neutral
8081,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8082,unfairhousingseattl thishouseisnotforsal blacklivesmatt blackhistorymonth govinsle mayorofseattl potu repmaxinewat civilright seattl mayor want black sell land white he want white keep land john lewi tell say someth http co zvhldaabq,Negative
8083,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8084,mvp kamala harri space today pm et blackhistorymonth pearlonnetflix meghanmarkl blacklivesmatt vp http co hurdgptfx,Neutral
8085,here go blacklivesmatt http co bgewfzll,Neutral
8086,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8087,isexton vice presid kamala harri thi one presid obama victori speech blackhistorymonth pearlon,Neutral
8088,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8089,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8090,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8091,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8092,tou thao j alexand kueng thoma lane charg depriv georgefloyd right medic care offic derek chauvin press knee floyd neck blacklivesmatt http co ytebesz via huffpost,Positive
8093,gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat,Positive
8094,ig dariu kirk dee kay mr photogenictoor sc king deekay cash app deekay blacklivesmatt alway,Neutral
8095,mrrcloudi i releas new music imafrican made africa world check fam http co acczdpttfp blackliv,Positive
8096,oni blackstock proud mama moment for blacklivesmatt school wk action kiddo suggest class audit libra,Positive
8097,if june rva polic tear gas peac protest may entitl compens blacklivesmatt virginia http co rfzfxzvi,Neutral
8098,arijamei ita and feder month blackhistorymonth enough still bring knowledg ignor greater awaren,Positive
8099,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8100,jmhamiltonblog andthatrhymeswi jeriwb potenspuella nicolledharri kgleatherwood ritterton beeasmarin letmastaz geegeepalm,Neutral
8101,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8102,happi weekend albert blacklivesmatt endmassincarcer endthecriminaljusticeindustrialcomplex eliminateforprofitprison endtwotieredjusticesystem incarceratewhitecollarcrim writeandenforcewhitecollarcriminallaw enforceantitrust http co cjpvlpbg http co tadnz,Neutral
8103,arissam fals propheci manifest shorten hand god http co vbyikhd puredoctrinesofchrist blacklivesmatt anon,Neutral
8104,gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat,Positive
8105,main enter free state the decis divid countri missouri meant thatcongress admit two state time maintain balanc power north south blackhistorymonth bhm blacklivesmatt unitedstatesofamerica america,Positive
8106,andthatrhymeswi jeriwb potenspuella nicolledharri kgleatherwood ritterton beeasmarin letmastaz geegeepalm jamesn minjohnsk bethwick cathyfur nortonmytho johnsonemilyp happi weekend albert blacklivesmatt endmassincarcer endthecriminaljusticeindustrialcomplex eliminateforprofitprison endtwotieredjusticesystem incarceratewhitecollarcrim writeandenforcewhitecollarcriminallaw enforceantitrust http co igfofa,Neutral
8107,arijamei ita and feder month blackhistorymonth enough still bring knowledg ignor greater awaren,Positive
8108,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8109,gamerstran ok thi is extrem urgent onli hour to reach the goal it can reach if you don t ignor it spread and donat,Positive
8110,ita and feder month blackhistorymonth enough still bring knowledg ignor greater awar rever unsung hero blacklivesmatt never http co votlwgji,Positive
8111,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8112,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8113,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8114,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8115,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8116,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8117,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8118,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8119,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8120,pl sign amp share petit support citi councillor renatoafjr brasil brief http co ylwchhgjz unitedwithrenatofreita blacklivesmatt http co oxzjnfew effsouthafrica mmuiwabatho sanativesforum blackcultur em landdilemma africanarch,Neutral
8121,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8122,whitehous time blacklivesmatt blacktwitt expandthecourt aaroshac http co tbrboctjzz,Neutral
8123,blacklovei blackhistorymonth day http co lmdfevj blackhealth blacklivesmatt africa southafrica no african fore,Neutral
8124,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8125,aaron talk hypocrit democratsdeliv alway talk side mouth occupydemocrat nra,Neutral
8126,alima the board council medic scheme incompet cmscaresu http co gcujkzqm presidencyza netcar,Neutral
8127,tamir rice blacklivesmatt,Neutral
8128,alima the board council medic scheme incompet cmscaresu http co gcujkzqm presidencyza netcar,Neutral
8129,joncoopertweet wonder news sea horrif news scotusnomine historymak blacklivesmatt,Neutral
8130,alima the board council medic scheme incompet cmscaresu http co grrvxkmhjg presidencyza netcar,Neutral
8131,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8132,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8133,let celebr togeth capit region blackhistorymonth daysofblackhistori blackhistorymatt blackprid blackhistori africanamericanhistori blackhistoryeveryday blackliv blackhistoryisamericanhistori blackcultur blacklivesmatt http co keoeejdd,Neutral
8134,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8135,blackhistorymonth day http co lmdfevj blackhealth blacklivesmatt africa southafrica no african foreign africa don let fake news fool blacklov jamaica congo malawai nigeria,Negative
8136,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8137,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8138,laurenashley judg kentaji brown jackson first black woman ever sit scotu black america final,Negative
8139,socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt blackhistorymonth questtogeth fact check harrisontuttl i tripl dog dare http co dlzghwav,Neutral
8140,alima the board council medic scheme incompet cmscaresu http co gcujkzqm presidencyza netcar,Neutral
8141,live well blacklivesmatt i davido http co bhslkcdwfr,Positive
8142,alima the board council medic scheme incompet cmscaresu http co egnkjwxi presidencyza netcar,Neutral
8143,alima the board council medic scheme incompet cmscaresu http co kzapxw gem number disgrac,Neutral
8144,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8145,alima the board council medic scheme incompet cmscaresu http co kzapxw gem number disgrac,Neutral
8146,alima the board council medic scheme incompet cmscaresu http co rsfvfielij gem number disgrac,Neutral
8147,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8148,alima the board council medic scheme incompet cmscaresu http co btlvotjsi gem number disgrac,Neutral
8149,amandabellele it break heart peopl larg platform help make chang encourag support,Neutral
8150,alima the board council medic scheme incompet cmscaresu http co hfcyfeg gem number disgrac,Neutral
8151,alima the board council medic scheme incompet cmscaresu http co yrntlmunc gem number disgrac,Neutral
8152,say name adrien jamarr ludd blacklivesmatt,Neutral
8153,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8154,alima the board council medic scheme incompet cmscaresu http co gcujkzqm gem number disgrac,Neutral
8155,alima the board council medic scheme incompet cmscaresu http co pkibkkcps gem number disgrac,Neutral
8156,alima the board council medic scheme incompet cmscaresu http co dtpuczpslz gem number disgrac,Neutral
8157,when polic kill one black man usa whole world ppl compani support blacklivesmatt everi compani support movement now putin kill civilian ukrain compani sportsman influenc etc shame ukraineinvas,Positive
8158,when biden send son daughter war brother sister realli think blacklivesmatt,Neutral
8159,black woman loyal democrat parti sinc blacklivesmatt supremecourt,Positive
8160,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8161,some posit nomin black woman suprem court ketanji brown jackson blacklivesmatt blackhistorymonth,Negative
8162,kaizur so i put togeth super doc blacklivesmatt movement educ if scroll past,Positive
8163,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8164,beti jackson potu immedi took action ukrain and yet taken day noth tigray whi tig,Positive
8165,fuck truckersconvoy truckerconvoy truckersgohom whini bunch bitch i mean serious research blacklivesmatt elect fair grow,Positive
8166,stop allow white folk bait catch case assault elderli person feder hate crime i mistaken blackpeopl nword trigger blackhistorymonth blacklivesmatt http co fhudjjyfw,Negative
8167,http co dlxfahta hard convers panelist share mean black histori month my stori dpsschool localnew school educ commun blackhistorymonth blacklivesmatt race racism histori,Negative
8168,socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt blackhistorymonth i need updat liveact liveactionnew http co ejqhzrabdq,Neutral
8169,judg kentaji brown jackson first black woman ever sit scotu black america final represent bench unaccept long thirti one year gap follow justic thurgood marshal retir blacklivesmatt http co knhftung,Negative
8170,tundrawolfqueen thi articl good read amp discus black american made advanc med amp field toward benefit,Positive
8171,i proudli follow footstep sojournertruth commit revolutionari act love black peopl see human ash freedomfight blackhistorymonth blacklov selflov ancestor selfmasteryissexi lifemap blacklivesmatt,Positive
8172,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8173,quiverytim socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt bla,Neutral
8174,natjacksonfl done blackhistorymonth blacklivesmatt,Neutral
8175,diokno ex polic offic touthao convict georgefloyd death http co qoxhjdn hmongamerican hap blacklivesmatt,Neutral
8176,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8177,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8178,butchgibson robert anthoni dj mic drop thank adult prom cinci pm am edt contemporari art center east th st ci,Neutral
8179,oldmainbel ding ding ding ding ding ding ding ding ding pennstat blacklivesmatt justiceforal,Neutral
8180,srjyogapeac the qualifi candid year mayb bidendeliv scotu blacklivesmatt womenempower,Positive
8181,depacewtf itomtsl gun plea ont let hitler tweet distract issu realli matter blacklivesmatt ukrainerussiancrisi,Neutral
8182,ami maxin my goal read short stori everi singl day day milk blood heat dantiel w moniz dantielwmo,Neutral
8183,ami maxin my goal read short stori everi singl day day milk blood heat dantiel w moniz dantielwmo,Neutral
8184,brucebourgoin appropri notic given polic similar incid never bystand resist voteblu mepolit,Neutral
8185,blacklivesmatt here canada fight racial injustic amp polic brutal didleylaw charlesroach download amp listen podcast episod spotifi applepodcast googlepodcast ottawa toronto orchidbloomspodcast blackmen canadianhistori http co wxdbdclmq,Negative
8186,diokno ex polic offic touthao convict georgefloyd death http co qoxhjdn hmongamerican hap blacklivesmatt,Neutral
8187,robert anthoni dj mic drop thank adult prom cinci pm am edt contemporari art center east th st cinti oh http co svebloawdj hiddenfigur myhiddenfigur blacklivesmatt blackhistori blackherstori blacknowstori blackhistorymonth http co omztmtwfm,Neutral
8188,pl sign amp share petit support citi councillor renatoafjr brasil brief http co ylwchhgjz unitedwithrenatofreita blacklivesmatt http co oxzjnfew khandanim blkprotestleg theblackdetour aameranwar claudiabahia blmla blm finland,Neutral
8189,ding ding ding ding ding ding ding ding ding pennstat blacklivesmatt justiceforal,Neutral
8190,the qualifi candid year mayb bidendeliv scotu blacklivesmatt womenempower biden nomin ketanji brown jackson first black woman sit suprem court http co lbqcyiifm,Positive
8191,my goal read short stori everi singl day day milk blood heat dantiel w moniz dantielwmoniz stori astoryaday http co rstxtea blackhistorymonth blacklivesmatt blackvoicesmatt,Neutral
8192,appropri notic given polic similar incid never bystand resist voteblu mepolit blacklivesmatt http co kqwmklvyz,Neutral
8193,ex polic offic touthao convict georgefloyd death http co qoxhjdn hmongamerican hap blacklivesmatt hmongthread http co vftveesan,Neutral
8194,socialismisabort marxismisabort communismisabort abortcommun hammer rhode island blacklivesmatt blackhistorymonth harvest harrisontuttl ask question http co qmzhekmk,Neutral
8195,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8196,tundrawolfqueen thi articl good read amp discus black american made advanc med amp field toward benefit,Positive
8197,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8198,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8199,kaizur so i put togeth super doc blacklivesmatt movement educ if scroll past,Positive
8200,richardangwin there separ color peopl white peopl unit state that separ diseas color,Neutral
8201,it break heart peopl larg platform help make chang encourag support use platform good just select polit agenda just fought blacklivesmatt need stand firm support standwithukrain http co qhrkbpxdao,Positive
8202,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8203,if find empath peopl ukrain silent civilian tigray take moment ask tigraygenocid blacklivesmatt http co sndgmfuck,Neutral
8204,it krazi white peopl internet talk bout war joke energi blacklivesmatt distress discomfort sympathi peopl get murder white cop,Neutral
8205,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8206,gamerstran i tri help peopl spread it get hard sorri spread donat ca,Negative
8207,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8208,i honor one guest uproot host aliciagarza year old keith warren suspici death ignor polic ignit famili search answer uproot new discoveryplu podcast exclus siriu xm blacklivesmatt http co yykxaqsra,Positive
8209,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8210,and jehoshaphat stood congreg judah jerusalem hous lord new court holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow http co uesrtpoqd,Positive
8211,ancestorsal if black enter if white give blackhistorymonth blacklivesmatt reparationalgenealog,Negative
8212,if get chanc plea read amp retweet bloemtwitt bloemfontein cuttwitt ufstwitt nsfa blacklivesmatt bladenzimand mohal cassper nyovest sandf naledi pandor ukrain russia http co ljpyxhzam,Neutral
8213,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8214,recent argument white girl start say nword racial slur accus r ping ive never met hope get black twitter someth blacklivesmatt blm blacktwitt bhm lgbt tri find http co ynaaki,Negative
8215,royal suitor a remind harryandmeghan work naacp sinc summer effort like stophat,Neutral
8216,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8217,rosesbloom if want get place live matter alicia garza civil right activist co founder b,Positive
8218,marki phl i opportun interview dpearsonphl moment blackhistori shape amp hope fu,Neutral
8219,i opportun interview dpearsonphl moment blackhistori shape amp hope futur here i told blackhistorymonth blacklivesmatt philli phillynew transitdayz http co iybboukyf,Neutral
8220,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8221,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8222,prophetmos nativeamerican nativetwitt mlk blacklivesmatt veteransunit veteran american america canada mexico u,Neutral
8223,mswilliamskrh krhsbsa end week virgil abloh virgil artist director loui vuitton menswear collect beg,Neutral
8224,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8225,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8226,today year anniversari trayvon martin death he woulda year old also guilti verdict come civil right trail murder georg floyd murder ahmaud arberi blacklivesmatt ourblackkingsmatt,Positive
8227,beti jackson if find empath peopl ukrain silent civilian tigray take,Neutral
8228,ricksydney lawenforc nativeamerican indian child welfar act and i would say demor thi,Neutral
8229,if black enter if white give blackhistorymonth blacklivesmatt reparationalgenealog http co sdghptdnvz,Negative
8230,ricksydney the best thing potu could voter poll day declar elect day public holiday voteblu wtp,Positive
8231,mi lbc pensolelewi justic xaiver west battl creek mi justiceforzay blacklivesmatt civilright blackhistorymonth he unarm shooter friend local citi offici charg polic help hide public murder http co vbpuwibu http co dpmfexasq,Neutral
8232,ricksydney voteblu republican tri suppress democrat process vote voteblu wtpblue demvoic american,Neutral
8233,learn concret step spiritu leader integr anti racism ministri spiritu leadership commun click info http co jofotswpu blacklivesmatt blm racialh racialrenconcili concili antiracist http co yrwyppamt,Neutral
8234,inartfairnyk u s issu blanket warn potenti destruct russian hack http co mbmkncuuii holocaustmemorialday m,Neutral
8235,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8236,robertroddyst who tri make rn first peopl like amp rt receiv money ye everyth legit casha,Positive
8237,gamerstran i tri help peopl spread it get hard sorri spread donat ca,Negative
8238,thepillowplug today mark yr sinc death trayvon martin woulda year old today blacklivesmatt,Positive
8239,sobrietystori the lord creat rainbow melanin no one shade consid better without u rainbow,Positive
8240,inartfairnyk expand conflict could test bank includ manag correspond bank relationship possibl retali,Neutral
8241,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8242,mile hall blacklivesmatt,Neutral
8243,iuiccolumbu new video water quench thirst trap fire http co nbplhe,Positive
8244,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8245,joerogan http co nycuevayk thi wow i glad i go fear factor blacklivesmatt word dishnat rickeysmiley joyvbehar theview,Positive
8246,bostonbubbalooo tell la la tfg land covid hit amp tfg let american die blacklivesmatt beg polic stop,Neutral
8247,bhmuk black men like get prostat cancer men chanc get prostat cancer blackliv,Negative
8248,aaron talk hypocrit democratsdeliv alway talk side mouth occupydemocrat nra,Neutral
8249,africanowonlin racism white peopl problem http co jceuqmwpvd blackbritain blacklivesmatt,Neutral
8250,racism white peopl problem http co jceuqmwpvd blackbritain blacklivesmatt,Neutral
8251,talk hypocrit democratsdeliv alway talk side mouth occupydemocrat nra liberalismisamentaldiseas liberalhypocrisi blacklivesmatt dnc christ is born http co usbnsrntl,Neutral
8252,iuiccolumbu new video water quench thirst trap fire http co nbplhe,Positive
8253,cumeberechukwu nigeriainvas whi world attent ukrain nigeria state invad biafra the world won talk,Neutral
8254,mrandyngo san francisco thiev broke busi steal around cigarett they broad daylight hide b,Positive
8255,expand conflict could test bank includ manag correspond bank relationship possibl retaliatori cyberattack russia http co lmkazibab holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
8256,the lord creat rainbow melanin no one shade consid better without u rainbow would dim v blackhistorymonth blacklivesmatt,Positive
8257,today mark yr sinc death trayvon martin woulda year old today blacklivesmatt,Positive
8258,robertroddyst who tri make rn first peopl like amp rt receiv money ye everyth legit casha,Positive
8259,u s issu blanket warn potenti destruct russian hack http co mbmkncuuii holocaustmemorialday mlk grenfelltow blacklivesmatt bidenharri oprahmeghanharri reparationsnow,Neutral
